PID,Lot Area,Neighborhood,Bldg Type,Overall Qual,Overall Cond,Exterior 1st,Foundation,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom,Misc Feature,Misc Val,Mo Sold,SalePrice
906382020,11750.0,CollgCr,1Fam,7.0,5,VinylSd,PConc,1546,0,0,1546.0,0.0,0.0,2,0.0,3,,0,6.0,217000.0
906382060,8760.0,CollgCr,1Fam,8.0,5,VinylSd,PConc,1500,0,0,1500.0,0.0,0.0,2,0.0,3,,0,6.0,212999.0
906392080,7242.0,CollgCr,1Fam,7.0,5,VinylSd,PConc,1270,0,0,1270.0,0.0,0.0,2,0.0,2,,0,7.0,175900.0
906394020,9316.0,CollgCr,1Fam,7.0,5,VinylSd,PConc,879,916,0,1795.0,0.0,0.0,2,1.0,3,,0,10.0,
906394050,9317.0,CollgCr,1Fam,6.0,5,VinylSd,PConc,1314,0,0,1314.0,0.0,0.0,2,0.0,3,,0,,176432.0
906402070,14364.0,SawyerW,1Fam,7.0,5,Plywood,CBlock,1180,882,0,2062.0,1.0,0.0,2,1.0,3,,0,4.0,277000.0
906403060,8883.0,SawyerW,1Fam,7.0,5,HdBoard,PConc,946,927,0,1873.0,1.0,0.0,2,1.0,3,,0,5.0,207000.0
906426060,159000.0,ClearCr,1Fam,6.0,7,Wd Sdng,CBlock,1444,700,0,2144.0,0.0,1.0,2,0.0,4,Shed,500,6.0,277000.0
906426195,53107.0,ClearCr,1Fam,6.0,5,HdBoard,PConc,1079,874,0,1953.0,1.0,0.0,2,1.0,3,,0,6.0,240000.0
906475110,12205.0,ClearCr,1Fam,6.0,8,HdBoard,CBlock,976,1111,0,2087.0,0.0,0.0,2,1.0,5,,0,7.0,187500.0
906475170,20064.0,ClearCr,1Fam,8.0,6,Wd Sdng,CBlock,1743,0,0,1743.0,2.0,0.0,0,1.0,0,,0,5.0,279000.0
907125040,14217.0,CollgCr,1Fam,5.0,5,VinylSd,PConc,1022,0,0,1022.0,0.0,1.0,1,0.0,3,,0,8.0,139500.0
907125120,8775.0,CollgCr,1Fam,5.0,5,VinylSd,PConc,990,0,0,990.0,0.0,0.0,1,0.0,3,,0,4.0,126000.0
907130060,11249.0,CollgCr,1Fam,6.0,5,VinylSd,PConc,1200,0,0,1200.0,1.0,0.0,2,0.0,3,,0,8.0,177500.0
907131060,10021.0,CollgCr,1Fam,6.0,6,VinylSd,PConc,646,662,0,,1.0,0.0,2,1.0,3,,0,5.0,175000.0
907131120,9531.0,CollgCr,1Fam,6.0,5,VinylSd,PConc,882,914,0,1796.0,1.0,0.0,2,1.0,3,,0,5.0,211000.0
907135050,8428.0,CollgCr,1Fam,5.0,7,VinylSd,PConc,990,0,0,,1.0,0.0,1,0.0,3,,0,,146000.0
907135080,16561.0,CollgCr,1Fam,5.0,5,VinylSd,PConc,1097,0,0,1097.0,1.0,0.0,1,1.0,3,,0,7.0,147900.0
907135180,8070.0,CollgCr,1Fam,4.0,5,VinylSd,PConc,990,0,0,990.0,1.0,0.0,1,0.0,3,,0,8.0,123600.0
907180040,9337.0,CollgCr,1Fam,,5,VinylSd,PConc,905,881,0,1786.0,1.0,0.0,2,1.0,3,,0,5.0,204750.0
907187040,10820.0,CollgCr,1Fam,7.0,5,VinylSd,PConc,988,885,0,1873.0,0.0,0.0,2,1.0,3,,0,3.0,235500.0
907187060,12352.0,CollgCr,1Fam,7.0,5,VinylSd,PConc,853,900,0,1753.0,1.0,0.0,2,1.0,3,,0,,217000.0
907192020,9543.0,CollgCr,1Fam,7.0,5,VinylSd,PConc,845,845,0,1690.0,0.0,0.0,2,1.0,3,,0,2.0,190550.0
907192040,8826.0,CollgCr,1Fam,7.0,5,VinylSd,PConc,985,857,0,1842.0,1.0,0.0,2,1.0,3,,0,7.0,217500.0
907192120,10665.0,CollgCr,1Fam,7.0,5,VinylSd,PConc,1479,0,0,1479.0,1.0,0.0,2,0.0,3,,0,6.0,226000.0
907192150,11317.0,CollgCr,1Fam,7.0,5,VinylSd,PConc,840,828,0,1668.0,0.0,0.0,2,1.0,3,,0,,180000.0
907200130,11800.0,CollgCr,1Fam,5.0,5,HdBoard,CBlock,894,0,0,894.0,0.0,0.0,1,0.0,3,,0,8.0,131000.0
907200190,8660.0,CollgCr,1Fam,5.0,5,VinylSd,CBlock,1025,0,0,1025.0,0.0,0.0,2,0.0,3,,0,7.0,153500.0
907200250,9720.0,CollgCr,1Fam,5.0,7,Plywood,CBlock,1009,0,0,,0.0,0.0,2,0.0,3,,0,6.0,160000.0
907200270,8982.0,CollgCr,1Fam,5.0,5,CemntBd,CBlock,1040,0,0,1040.0,0.0,0.0,1,1.0,3,,0,1.0,134900.0
907202100,16300.0,CollgCr,1Fam,5.0,4,HdBoard,CBlock,907,0,0,907.0,1.0,0.0,1,0.0,3,,0,1.0,130000.0
907202220,9675.0,CollgCr,1Fam,5.0,6,HdBoard,CBlock,879,0,0,879.0,0.0,0.0,1,0.0,3,,0,9.0,120000.0
907203060,7700.0,CollgCr,1Fam,5.0,5,VinylSd,CBlock,882,0,0,,1.0,0.0,1,0.0,3,,0,3.0,112500.0
907203110,10356.0,CollgCr,1Fam,5.0,6,HdBoard,CBlock,969,0,0,969.0,0.0,0.0,1,1.0,3,,0,1.0,122000.0
907227060,7200.0,CollgCr,1Fam,5.0,5,VinylSd,CBlock,864,0,0,864.0,1.0,0.0,1,0.0,3,,0,,127000.0
907227100,7200.0,CollgCr,1Fam,4.0,8,Plywood,CBlock,875,0,0,875.0,0.0,0.0,1,0.0,3,,0,10.0,117000.0
907250050,10386.0,CollgCr,1Fam,8.0,5,CemntBd,PConc,2000,0,0,2000.0,1.0,0.0,2,0.0,3,,0,7.0,305900.0
907252020,9375.0,CollgCr,1Fam,8.0,5,VinylSd,PConc,1284,885,0,2169.0,0.0,0.0,2,1.0,3,,0,8.0,228500.0
907252190,11354.0,CollgCr,1Fam,7.0,5,VinylSd,PConc,1673,0,0,1673.0,1.0,0.0,2,0.0,3,,0,1.0,270000.0
907260040,8749.0,CollgCr,1Fam,7.0,5,VinylSd,PConc,1459,0,0,1459.0,0.0,0.0,2,0.0,3,,0,,192000.0
907260050,8749.0,CollgCr,1Fam,7.0,5,VinylSd,PConc,992,940,0,1932.0,1.0,0.0,2,1.0,3,,0,6.0,213000.0
907262020,8158.0,CollgCr,1Fam,7.0,5,VinylSd,PConc,860,869,0,,0.0,0.0,2,1.0,3,,0,8.0,200000.0
907270040,16226.0,CollgCr,1Fam,8.0,5,VinylSd,PConc,1210,1242,0,2452.0,0.0,0.0,2,1.0,4,,0,5.0,267000.0
907275080,11927.0,CollgCr,1Fam,8.0,5,HdBoard,PConc,1592,0,0,1592.0,0.0,0.0,2,0.0,3,,0,6.0,228000.0
907275150,12728.0,CollgCr,1Fam,8.0,5,VinylSd,PConc,1531,908,0,2439.0,1.0,0.0,2,1.0,4,,0,1.0,275000.0
907280090,15295.0,CollgCr,1Fam,7.0,5,VinylSd,PConc,1212,780,0,1992.0,1.0,0.0,2,1.0,3,,0,,211000.0
907280100,11248.0,CollgCr,1Fam,9.0,5,VinylSd,PConc,1668,0,0,1668.0,1.0,0.0,2,0.0,3,,0,7.0,285000.0
907285040,10000.0,CollgCr,1Fam,8.0,5,VinylSd,PConc,1220,870,0,,1.0,0.0,2,1.0,3,,0,12.0,240000.0
907290140,4435.0,CollgCr,TwnhsE,6.0,5,VinylSd,PConc,848,0,0,848.0,1.0,0.0,1,0.0,1,,0,11.0,131500.0
907295040,17227.0,CollgCr,1Fam,8.0,5,VinylSd,PConc,1341,0,0,1341.0,1.0,0.0,1,1.0,1,,0,1.0,246900.0
907401060,8200.0,CollgCr,1Fam,7.0,5,VinylSd,PConc,847,1081,0,1928.0,0.0,0.0,2,1.0,4,,0,7.0,219500.0
907405130,8450.0,CollgCr,1Fam,7.0,5,VinylSd,PConc,1337,0,0,1337.0,1.0,0.0,2,0.0,3,,0,10.0,185000.0
907410020,8145.0,CollgCr,1Fam,7.0,5,VinylSd,PConc,738,738,0,1476.0,0.0,0.0,2,1.0,3,,0,6.0,179400.0
907410050,9245.0,CollgCr,1Fam,7.0,5,VinylSd,PConc,939,858,0,1797.0,0.0,0.0,2,1.0,3,,0,4.0,213500.0
907414060,8500.0,CollgCr,1Fam,7.0,5,VinylSd,PConc,1422,0,0,1422.0,0.0,0.0,2,0.0,3,,0,11.0,
907414070,8769.0,CollgCr,1Fam,7.0,5,VinylSd,PConc,1190,0,0,1190.0,1.0,0.0,2,0.0,2,,0,10.0,173500.0
907420050,8334.0,CollgCr,1Fam,6.0,5,VinylSd,PConc,1330,0,0,1330.0,0.0,0.0,2,0.0,3,,0,7.0,167840.0
907420060,8333.0,CollgCr,1Fam,7.0,5,VinylSd,PConc,738,753,0,1491.0,0.0,0.0,2,1.0,3,,0,5.0,168675.0
907420110,9045.0,CollgCr,1Fam,5.0,5,VinylSd,PConc,768,768,0,1536.0,0.0,0.0,2,1.0,3,,0,6.0,167000.0
908102100,9170.0,Edwards,1Fam,5.0,7,MetalSd,CBlock,1214,0,0,1214.0,1.0,0.0,1,0.0,2,Shed,400,4.0,140000.0
908102160,9825.0,Edwards,1Fam,5.0,5,HdBoard,CBlock,936,0,0,936.0,1.0,0.0,1,0.0,2,Shed,450,8.0,118500.0
908103090,8308.0,Edwards,1Fam,4.0,6,VinylSd,CBlock,1088,0,0,1088.0,0.0,0.0,1,0.0,2,,0,6.0,110000.0
908127040,10921.0,Edwards,1Fam,4.0,5,HdBoard,CBlock,960,0,0,960.0,1.0,0.0,1,0.0,3,,0,5.0,94750.0
908127060,16287.0,Edwards,1Fam,5.0,6,VinylSd,CBlock,901,450,0,1351.0,1.0,0.0,1,0.0,3,,0,7.0,122000.0
908127070,8240.0,Edwards,1Fam,6.0,6,HdBoard,CBlock,1179,0,0,1179.0,0.0,0.0,1,0.0,2,,0,6.0,110000.0
908127100,11841.0,Edwards,Duplex,6.0,5,HdBoard,CBlock,816,0,0,816.0,1.0,0.0,1,0.0,3,,0,5.0,118500.0
908152060,6285.0,Edwards,1Fam,6.0,6,HdBoard,CBlock,1044,0,0,1044.0,1.0,0.0,1,0.0,3,,0,4.0,133500.0
908152070,7917.0,Edwards,1Fam,6.0,7,HdBoard,CBlock,1113,0,0,1113.0,1.0,0.0,1,1.0,3,,0,5.0,148000.0
908152180,9555.0,Edwards,Duplex,5.0,6,Plywood,Slab,1100,1133,0,2233.0,0.0,0.0,2,1.0,5,,0,2.0,141000.0
908152260,8536.0,Edwards,1Fam,5.0,5,VinylSd,PConc,1125,0,0,1125.0,0.0,0.0,1,1.0,2,,0,4.0,155000.0
908152280,7024.0,Edwards,1Fam,5.0,5,VinylSd,PConc,1090,0,0,1090.0,1.0,0.0,1,1.0,2,,0,6.0,
908152290,7023.0,Edwards,1Fam,5.0,5,VinylSd,PConc,734,674,0,1408.0,1.0,0.0,2,1.0,3,,0,5.0,171500.0
908154195,39290.0,Edwards,1Fam,10.0,5,CemntBd,PConc,5095,0,0,5095.0,1.0,1.0,2,1.0,2,,17000,10.0,183850.0
908154205,40094.0,Edwards,1Fam,10.0,5,CemntBd,PConc,3138,1538,0,4676.0,1.0,0.0,3,1.0,3,,0,10.0,184750.0
908186050,3675.0,Edwards,TwnhsE,6.0,5,VinylSd,PConc,1072,0,0,1072.0,1.0,0.0,1,0.0,2,,0,,140000.0
908204090,6400.0,Edwards,1Fam,5.0,7,WdShing,CBlock,960,0,0,960.0,1.0,0.0,1,0.0,2,,0,12.0,131750.0
908204180,6882.0,Edwards,Duplex,4.0,3,AsbShng,PConc,1152,0,0,1152.0,0.0,0.0,2,0.0,2,,0,9.0,61500.0
908225240,10215.0,Edwards,1Fam,4.0,5,Wd Sdng,PConc,948,0,0,948.0,0.0,0.0,1,0.0,3,,0,2.0,111000.0
908225310,8741.0,Edwards,Duplex,5.0,6,Plywood,CBlock,1195,0,0,1195.0,0.0,0.0,2,,4,,0,7.0,98500.0
908226180,4270.0,Edwards,1Fam,3.0,6,MetalSd,BrkTil,774,0,0,774.0,0.0,0.0,1,0.0,3,,0,5.0,79000.0
908228010,10042.0,Edwards,1Fam,6.0,8,Wd Sdng,BrkTil,740,125,0,865.0,1.0,0.0,1,0.0,2,,0,8.0,
908250100,9450.0,Edwards,1Fam,4.0,5,MetalSd,CBlock,894,0,0,,0.0,0.0,1,0.0,3,,0,,110000.0
908275090,11767.0,Edwards,1Fam,4.0,7,MetalSd,CBlock,796,550,0,1346.0,0.0,0.0,1,1.0,2,,0,5.0,112000.0
908275200,,Edwards,1Fam,4.0,5,MetalSd,CBlock,768,0,0,,0.0,0.0,1,0.0,2,,0,7.0,125000.0
908275240,8172.0,Edwards,1Fam,4.0,5,WdShing,CBlock,864,0,0,864.0,1.0,0.0,1,0.0,3,,0,10.0,79275.0
908276230,8190.0,Edwards,1Fam,4.0,6,Wd Sdng,CBlock,948,0,0,948.0,1.0,0.0,1,0.0,3,,0,,119000.0
909176080,10896.0,SWISU,2fmCon,6.0,7,VinylSd,CBlock,1440,1440,515,3395.0,0.0,0.0,2,0.0,8,,0,3.0,200000.0
909176170,10890.0,SWISU,Duplex,5.0,6,Wd Sdng,PConc,1296,1296,0,2592.0,2.0,0.0,2,0.0,6,Shed,1512,1.0,150000.0
909250150,10592.0,Crawfor,1Fam,6.0,7,Wd Sdng,PConc,900,602,0,1502.0,0.0,0.0,1,1.0,3,,0,8.0,165000.0
909250160,10594.0,Crawfor,1Fam,5.0,5,Wd Sdng,BrkTil,789,0,0,789.0,0.0,0.0,1,0.0,2,,0,6.0,96500.0
909251030,7223.0,Crawfor,1Fam,5.0,5,Stucco,PConc,1422,0,0,,0.0,0.0,1,0.0,3,,0,4.0,136500.0
909251040,6821.0,Crawfor,1Fam,,7,Wd Sdng,BrkTil,759,539,0,1298.0,0.0,0.0,2,0.0,2,,0,8.0,146500.0
909252010,7200.0,SWISU,1Fam,5.0,7,Wd Sdng,BrkTil,981,787,0,1768.0,1.0,0.0,1,1.0,3,,0,6.0,175000.0
909252150,4000.0,Crawfor,1Fam,7.0,8,Wd Sdng,BrkTil,567,531,0,,1.0,0.0,1,0.0,2,,0,6.0,148500.0
909252170,6720.0,Crawfor,1Fam,6.0,7,VinylSd,BrkTil,851,585,0,1436.0,0.0,0.0,1,0.0,3,,0,4.0,141500.0
909254090,7642.0,Crawfor,1Fam,7.0,8,Wd Sdng,BrkTil,912,514,0,1426.0,0.0,0.0,1,1.0,3,,0,6.0,189950.0
909254100,7155.0,Crawfor,1Fam,6.0,8,Wd Sdng,BrkTil,686,775,0,1461.0,0.0,0.0,1,0.0,3,,0,,135000.0
909254130,7128.0,Crawfor,1Fam,7.0,5,MetalSd,CBlock,918,728,0,,0.0,0.0,2,0.0,4,,0,8.0,164000.0
909254140,4280.0,Crawfor,1Fam,5.0,6,WdShing,PConc,694,0,0,694.0,0.0,0.0,1,0.0,2,,0,3.0,90350.0
909254150,5362.0,Crawfor,1Fam,5.0,6,Wd Sdng,PConc,661,589,0,1250.0,0.0,0.0,2,0.0,3,,0,11.0,139000.0
909256120,6305.0,Crawfor,1Fam,5.0,7,MetalSd,PConc,954,0,0,954.0,0.0,0.0,1,0.0,2,,0,6.0,119750.0
909275020,7136.0,Crawfor,Duplex,6.0,6,MetalSd,CBlock,979,979,0,1958.0,0.0,0.0,2,0.0,4,,0,8.0,145000.0
909275030,6270.0,Crawfor,Duplex,5.0,6,MetalSd,CBlock,1001,1001,0,2002.0,0.0,0.0,2,0.0,4,,0,8.0,
909275110,7230.0,Crawfor,1Fam,7.0,7,VinylSd,BrkTil,867,851,0,1718.0,0.0,0.0,2,1.0,4,,0,10.0,238000.0
909275160,13108.0,Crawfor,1Fam,5.0,5,Wd Sdng,CBlock,1226,0,0,1226.0,0.0,0.0,1,1.0,2,,0,6.0,153500.0
909275310,22420.0,Crawfor,1Fam,6.0,6,Wd Sdng,BrkTil,1370,1254,0,2624.0,1.0,0.0,2,1.0,4,,0,11.0,239000.0
909276160,12168.0,Crawfor,1Fam,8.0,6,BrkFace,PConc,1940,1254,0,,0.0,0.0,2,1.0,4,,0,9.0,359100.0
909276210,7810.0,Crawfor,1Fam,4.0,6,AsbShng,BrkTil,1230,525,0,1755.0,0.0,0.0,2,0.0,4,,0,11.0,188000.0
909279080,11275.0,Crawfor,1Fam,6.0,7,MetalSd,CBlock,1096,895,0,,0.0,0.0,1,1.0,3,,0,3.0,220000.0
909281020,6221.0,Crawfor,2fmCon,5.0,5,VinylSd,CBlock,760,595,0,1355.0,0.0,0.0,2,0.0,3,,0,10.0,140000.0
909281130,10570.0,Crawfor,1Fam,8.0,8,BrkFace,CBlock,1549,1178,0,2727.0,0.0,0.0,2,1.0,3,,0,12.0,315000.0
909282020,7259.0,Crawfor,1Fam,6.0,8,Wd Sdng,CBlock,1436,884,0,2320.0,1.0,0.0,2,1.0,3,,0,7.0,259500.0
909425140,14442.0,Crawfor,1Fam,6.0,7,CemntBd,PConc,1839,0,0,1839.0,1.0,0.0,2,0.0,3,,0,6.0,257500.0
909425270,13125.0,Crawfor,1Fam,7.0,6,Wd Sdng,CBlock,960,780,0,1740.0,0.0,0.0,1,1.0,3,,0,7.0,219500.0
909428120,21000.0,Crawfor,1Fam,6.0,5,Wd Sdng,CBlock,2259,0,0,2259.0,1.0,0.0,2,0.0,3,,0,10.0,217000.0
909428180,25485.0,Crawfor,1Fam,6.0,4,Wd Sdng,CBlock,1560,0,0,1560.0,0.0,0.0,1,1.0,3,,0,5.0,201000.0
909428340,21579.0,Crawfor,1Fam,6.0,6,HdBoard,PConc,1488,0,0,1488.0,0.0,1.0,2,0.0,3,,0,9.0,215000.0
909451130,1782.0,Blueste,Twnhs,6.0,6,MetalSd,CBlock,529,516,0,1045.0,0.0,0.0,1,0.0,2,,0,12.0,123900.0
909452102,17871.0,Crawfor,1Fam,4.0,5,VinylSd,PConc,1680,0,0,1680.0,0.0,0.0,2,0.0,4,,0,6.0,170000.0
909455060,3907.0,Blueste,TwnhsE,8.0,5,HdBoard,CBlock,1020,0,0,1020.0,1.0,0.0,1,0.0,1,,0,3.0,200000.0
909475050,20693.0,Crawfor,1Fam,7.0,5,Plywood,CBlock,1696,0,0,1696.0,0.0,0.0,2,0.0,3,,0,2.0,198000.0
909475070,32668.0,Crawfor,1Fam,6.0,3,Wd Sdng,PConc,2515,0,0,2515.0,1.0,0.0,3,0.0,4,,0,3.0,200624.0
909475230,18044.0,Crawfor,1Fam,8.0,5,WdShing,CBlock,2726,0,0,,0.0,0.0,2,1.0,2,,0,8.0,315000.0
910200040,8500.0,IDOTRR,1Fam,5.0,7,CemntBd,CBlock,997,520,0,1517.0,0.0,0.0,2,0.0,3,,0,8.0,115000.0
910200110,7000.0,IDOTRR,1Fam,6.0,7,Wd Sdng,BrkTil,720,495,0,1215.0,0.0,0.0,1,0.0,3,,0,5.0,141000.0
910201020,5000.0,IDOTRR,1Fam,5.0,6,MetalSd,CBlock,803,0,0,803.0,0.0,0.0,1,0.0,2,,0,12.0,87000.0
910201050,7288.0,IDOTRR,1Fam,5.0,7,VinylSd,BrkTil,936,665,0,1601.0,0.0,0.0,2,0.0,3,,0,9.0,129850.0
910201110,6060.0,IDOTRR,1Fam,4.0,5,AsbShng,PConc,772,351,0,1123.0,0.0,0.0,1,0.0,3,,0,6.0,100000.0
910201180,9060.0,IDOTRR,1Fam,5.0,6,Wd Sdng,BrkTil,942,886,0,1828.0,0.0,0.0,2,0.0,3,,0,3.0,150909.0
910202030,3672.0,IDOTRR,1Fam,5.0,7,Stucco,BrkTil,816,0,0,,0.0,0.0,1,0.0,2,,0,9.0,75200.0
910203290,8263.0,IDOTRR,1Fam,6.0,5,BrkFace,BrkTil,1012,0,0,1012.0,0.0,0.0,1,0.0,2,,0,5.0,118400.0
910204090,8967.0,IDOTRR,1Fam,5.0,2,MetalSd,BrkTil,1077,0,0,,0.0,0.0,1,0.0,2,,0,11.0,67000.0
910205130,13710.0,IDOTRR,1Fam,5.0,5,Wd Sdng,CBlock,910,648,0,1558.0,0.0,0.0,1,1.0,4,,0,6.0,152000.0
910206010,11067.0,IDOTRR,1Fam,2.0,4,MetalSd,BrkTil,640,0,205,,0.0,0.0,1,0.0,1,,0,3.0,68104.0
911103060,8250.0,IDOTRR,2fmCon,5.0,6,VinylSd,CBlock,1034,957,0,1991.0,0.0,0.0,2,0.0,4,,0,6.0,119600.0
911128010,6565.0,IDOTRR,1Fam,4.0,6,MetalSd,CBlock,1073,0,0,1073.0,1.0,0.0,1,0.0,3,,0,8.0,140000.0
911128020,6060.0,IDOTRR,1Fam,5.0,9,MetalSd,BrkTil,1001,0,0,1001.0,0.0,0.0,1,0.0,2,,0,11.0,124900.0
911370450,5568.0,Crawfor,TwnhsE,8.0,5,CemntBd,PConc,1625,0,0,1625.0,1.0,1.0,2,0.0,2,,0,10.0,375000.0
911370460,,Crawfor,TwnhsE,8.0,5,VinylSd,PConc,1625,0,0,1625.0,1.0,1.0,2,0.0,2,,0,12.0,235000.0
914452090,12150.0,Mitchel,1Fam,6.0,6,HdBoard,CBlock,1299,0,0,1299.0,1.0,0.0,2,0.0,2,,0,1.0,183500.0
914452120,7540.0,Mitchel,1Fam,6.0,6,VinylSd,CBlock,912,0,0,912.0,1.0,0.0,1,0.0,2,,0,6.0,156000.0
914452190,9187.0,Mitchel,1Fam,6.0,5,VinylSd,PConc,1080,0,0,1080.0,0.0,0.0,1,1.0,3,,0,6.0,134000.0
914460020,10000.0,Mitchel,1Fam,5.0,5,VinylSd,PConc,1392,0,0,1392.0,0.0,0.0,2,0.0,3,,0,12.0,215000.0
914460110,12864.0,Mitchel,1Fam,7.0,5,VinylSd,PConc,1409,0,0,1409.0,1.0,0.0,1,1.0,1,,0,7.0,245000.0
914476330,9928.0,Mitchel,1Fam,7.0,5,HdBoard,PConc,1478,0,0,1478.0,1.0,0.0,2,0.0,3,,0,5.0,210000.0
914478020,8750.0,Mitchel,1Fam,7.0,6,Plywood,CBlock,918,0,0,918.0,0.0,1.0,1,0.0,3,,0,3.0,148000.0
914478100,8410.0,Mitchel,1Fam,6.0,6,Plywood,CBlock,1026,0,0,1026.0,1.0,0.0,1,0.0,2,,0,4.0,143000.0
916226090,4054.0,Timber,TwnhsE,7.0,6,VinylSd,BrkTil,1501,0,0,1501.0,1.0,0.0,2,0.0,2,,0,10.0,244000.0
916253320,9763.0,GrnHill,TwnhsE,7.0,5,Wd Sdng,PConc,1502,0,0,1502.0,1.0,0.0,1,1.0,1,,0,9.0,330000.0
916326040,16905.0,Timber,1Fam,5.0,6,VinylSd,CBlock,1328,0,0,,0.0,1.0,1,1.0,2,,0,7.0,170000.0
916326090,19958.0,Timber,1Fam,6.0,8,HdBoard,CBlock,2279,0,0,2279.0,0.0,0.0,2,1.0,4,,0,7.0,257000.0
916384050,,Timber,1Fam,7.0,5,VinylSd,PConc,1689,0,0,,0.0,0.0,2,0.0,3,,0,4.0,231713.0
916384070,8298.0,Timber,1Fam,,5,VinylSd,PConc,1564,0,0,1564.0,0.0,0.0,2,0.0,2,,0,9.0,267300.0
916384080,9037.0,Timber,1Fam,8.0,5,VinylSd,PConc,1484,0,0,1484.0,0.0,0.0,2,0.0,2,,0,12.0,265900.0
916384150,10991.0,Timber,1Fam,8.0,5,VinylSd,PConc,1571,0,0,1571.0,0.0,0.0,2,0.0,3,,0,12.0,239000.0
916386170,10656.0,Timber,1Fam,8.0,5,VinylSd,PConc,1646,0,0,1646.0,0.0,0.0,2,0.0,3,,0,,248900.0
916403040,10331.0,Timber,1Fam,7.0,7,Plywood,CBlock,1240,0,0,,0.0,1.0,2,0.0,3,,0,7.0,174000.0
916403290,13758.0,Timber,1Fam,7.0,5,HdBoard,CBlock,1187,530,0,1717.0,0.0,0.0,2,1.0,3,,0,4.0,187500.0
916455010,9303.0,Timber,1Fam,6.0,5,VinylSd,PConc,888,868,0,1756.0,1.0,0.0,2,1.0,3,,0,7.0,204000.0
916455050,6718.0,Timber,1Fam,8.0,5,VinylSd,PConc,1312,0,0,,0.0,0.0,2,0.0,2,,0,1.0,180500.0
916455110,9590.0,Timber,1Fam,7.0,5,VinylSd,PConc,1146,0,0,1146.0,1.0,0.0,2,0.0,3,,0,5.0,187500.0
916455150,11305.0,Timber,1Fam,8.0,5,VinylSd,PConc,1922,0,0,1922.0,1.0,0.0,2,0.0,2,,0,4.0,282000.0
916460020,7777.0,Timber,1Fam,6.0,5,VinylSd,PConc,1491,0,0,1491.0,0.0,0.0,2,0.0,3,,0,11.0,178000.0
916475020,14536.0,Timber,1Fam,8.0,5,VinylSd,PConc,1629,0,0,1629.0,1.0,0.0,2,0.0,3,,0,11.0,270000.0
916477060,11800.0,Timber,1Fam,7.0,5,VinylSd,PConc,1146,1340,0,2486.0,1.0,0.0,3,1.0,5,,0,7.0,279900.0
917425190,35133.0,Timber,1Fam,5.0,4,MetalSd,CBlock,1572,0,0,1572.0,1.0,0.0,1,1.0,3,,0,5.0,186700.0
921126010,15306.0,Timber,1Fam,8.0,5,VinylSd,PConc,1776,0,0,1776.0,1.0,0.0,2,0.0,3,,0,5.0,283463.0
921128030,12633.0,Timber,1Fam,10.0,5,MetalSd,PConc,1824,0,0,1824.0,0.0,0.0,2,0.0,3,,0,9.0,392000.0
921205070,12665.0,Timber,1Fam,8.0,5,VinylSd,PConc,1133,1349,0,2482.0,0.0,0.0,2,1.0,4,,0,2.0,281213.0
923202134,8402.0,Mitchel,1Fam,5.0,5,VinylSd,PConc,1120,0,0,1120.0,0.0,0.0,1,0.0,3,,0,12.0,147000.0
923202220,43500.0,Mitchel,1Fam,3.0,5,MetalSd,CBlock,2034,0,0,2034.0,0.0,0.0,1,0.0,2,,0,6.0,130000.0
923203010,6710.0,Mitchel,TwnhsE,6.0,5,VinylSd,PConc,936,0,0,936.0,2.0,0.0,0,1.0,0,,0,6.0,140000.0
923204050,25286.0,Mitchel,1Fam,4.0,5,HdBoard,PConc,1040,0,0,1040.0,1.0,0.0,1,0.0,3,,0,1.0,132250.0
923204140,25000.0,Mitchel,Duplex,5.0,4,HdBoard,CBlock,1632,0,0,1632.0,0.0,0.0,2,0.0,4,,0,6.0,143000.0
923205025,32463.0,Mitchel,2fmCon,4.0,4,MetalSd,CBlock,1622,0,0,,1.0,0.0,1,0.0,3,,0,3.0,168000.0
923225040,4224.0,MeadowV,TwnhsE,5.0,7,CemntBd,PConc,1060,0,0,1060.0,1.0,0.0,1,0.0,3,,0,6.0,129900.0
923225050,4224.0,MeadowV,TwnhsE,5.0,5,CemntBd,PConc,1142,0,0,1142.0,1.0,0.0,1,1.0,3,,0,8.0,134000.0
923226300,1504.0,MeadowV,Twnhs,4.0,4,CemntBd,CBlock,546,546,0,1092.0,0.0,0.0,1,1.0,3,,0,5.0,85500.0
923228200,1533.0,MeadowV,Twnhs,4.0,5,CemntBd,CBlock,530,462,0,992.0,1.0,0.0,1,0.0,2,,0,7.0,106500.0
923228220,1495.0,MeadowV,TwnhsE,4.0,6,CemntBd,CBlock,546,546,0,1092.0,0.0,0.0,1,,3,,0,5.0,93900.0
923228250,2001.0,MeadowV,Twnhs,4.0,5,CemntBd,CBlock,546,546,0,1092.0,0.0,0.0,1,,3,,0,1.0,75000.0
923228290,1936.0,MeadowV,Twnhs,4.0,6,CemntBd,CBlock,630,0,0,630.0,1.0,0.0,1,0.0,1,,0,,84500.0
923228390,1890.0,MeadowV,Twnhs,4.0,3,CemntBd,CBlock,546,546,0,1092.0,0.0,0.0,1,1.0,3,,0,4.0,75190.0
923229010,11333.0,Mitchel,1Fam,6.0,5,HdBoard,PConc,1062,0,0,1062.0,1.0,0.0,1,0.0,3,,0,5.0,146800.0
